Price,Close,Close,High,High,Low,Low,Open,Open,Volume,Volume
Ticker,META,NVDA,META,NVDA,META,NVDA,META,NVDA,META,NVDA
Date,,,,,,,,,,
2021-02-16,271.83673095703125,15.286431312561035,274.44625727947283,15.328561180758324,267.94724075461835,14.907268204475995,268.6914008718187,15.021191826127696,15417200,321960000
2021-02-17,271.43988037109375,14.863395690917969,271.83675975298524,15.179988324043537,267.48092753784414,14.737755421903262,269.1280057386519,15.127637657234107,12763200,274756000
2021-02-18,267.2924499511719,14.786614418029785,269.8325144750873,14.830737473228302,263.95859633855946,14.533339769901213,267.4710411411446,14.686899869828187,15249100,233868000
2021-02-19,259.5234375,14.883838653564453,268.1656111661437,15.133622421675542,258.12441241705994,14.80431652744128,267.7587998770651,14.981558132188022,25622600,271724000
2021-02-22,258.3029479980469,14.314717292785645,261.0216337980358,15.089995130190827,255.52476208560068,14.284054911103434,255.94150511244536,14.732519345236469,17434900,325884000
2021-02-23,263.7899475097656,14.101578712463379,265.3774956528364,14.198052434655088,252.97483823751833,13.35122901911437,257.47948224801127,14.035018976264617,21924600,391780000
2021-02-24,262.251953125,14.45755672454834,264.3058423791856,14.465285082228274,256.3780660416674,13.716680430519219,260.2873594540459,14.082382854481477,15736100,448320000
2021-02-25,252.70689392089844,13.269460678100586,264.8615109881435,14.333660217559027,252.06194597211868,13.178472046830029,260.25762517278304,14.005351036998707,19053100,824436000
2021-02-26,255.6140594482422,13.675298690795898,263.48230592627357,13.814897904061295,254.47301987913823,13.322808775404134,254.47301987913823,13.713189226576278,26619500,500932000
2021-03-01,262.8473205566406,13.8021879196167,264.5737626108393,13.885200021705584,255.89189320962132,13.514512672161931,258.7891703786948,13.835342740558906,22157300,353184000
2021-03-02,256.98333740234375,13.367931365966797,264.6332962265504,13.880711304669166,256.6360565660787,13.357710571906427,263.71054479187086,13.860269716548428,15191700,264116000
2021-03-03,253.42129516601562,12.76815128326416,258.95783407943765,13.413052208920957,253.1137113530454,12.76216791543942,258.2633026836808,13.387874897012532,15513500,377592000
2021-03-04,255.63397216796875,12.334892272949219,264.41503987482264,12.937914367477056,251.52619259476157,12.049211189236068,254.47306872511757,12.764161819483274,31626500,573344000
2021-03-05,262.22222900390625,12.425882339477539,263.3831323276618,12.514129408982628,253.61973825234838,11.645867786362965,258.6403521689941,12.514129408982628,26820100,542840000
2021-03-08,253.3220672607422,11.560112953186035,263.5120906541324,12.435602648184473,253.06409715938335,11.533438850520735,263.48232545551326,12.414413615899687,18391800,543112000
2021-03-09,263.6708679199219,12.48877239227295,266.4391527155024,12.585029220167039,257.7870477459127,12.02893097921558,259.1463757163709,12.099752572699794,22039700,521824000
2021-03-10,262.83740234375,12.436906814575195,266.8757193587203,12.947369615136095,260.82320974954456,12.42618402123644,266.548302161812,12.808220633729098,14210300,384376000
2021-03-11,271.7474670410156,12.960833549499512,275.7361548331948,13.013451519761361,265.7346550158106,12.702484861457213,266.0223751597544,12.91744296360553,21834000,299916000
2021-03-12,266.3100891113281,12.823678970336914,267.63965152663184,12.85634676368248,261.96418927088433,12.558347920345986,267.0443476689974,12.61645095024476,20600200,243964000
2021-03-15,271.6184387207031,13.158085823059082,273.8112220215777,13.17354692311485,266.4093179781143,12.735152011430825,266.984788470307,12.832406735192682,16844800,221988000
2021-03-16,277.1053771972656,13.257834434509277,279.9431234722313,13.478527766958353,272.6602499427521,13.083772684178307,273.9302819754771,13.322919832651639,22437700,272128000
2021-03-17,281.7986145019531,13.307707786560059,284.0013300636442,13.419425708592238,273.26557087198046,12.956841785124572,273.5632228614151,13.006965499615356,21315000,243864000
2021-03-18,276.4505615234375,12.690515518188477,282.9694124523862,13.150855475897037,276.11321251700224,12.685029504987675,277.69082858237186,13.10347523322454,18728300,293896000
2021-03-19,287.8511047363281,12.813455581665039,290.52016203735093,12.889015495891451,279.01050723081204,12.580792308071988,279.03034060421714,12.717946442193226,38930500,299208000
2021-03-22,291.25439453125,13.15310001373291,297.37633561067435,13.36082652698952,284.51725557218174,12.874302658257664,288.18845807864415,12.880288091985491,28273100,297804000
2021-03-23,288.36700439453125,13.037887573242188,295.67961279228643,13.310948660290906,287.5533820854311,12.988511562612349,290.8673714274283,13.220925552884216,23000900,222048000
2021-03-24,279.9431457519531,12.611213684082031,289.4485382452627,13.126166380625975,278.9707655714033,12.604979968071678,288.73414327750163,13.118186120651787,18675000,245840000
2021-03-25,276.5696716308594,12.503735542297363,285.8171117383553,12.68278484979762,275.5873896346211,12.241147965554994,278.7922511871443,12.468075982521809,24505600,295144000
2021-03-26,280.8163146972656,12.80696964263916,282.2848018961399,12.823927099731126,275.6071926939098,12.342390872874107,276.1330647516216,12.522935565816912,17629200,363968000
2021-03-29,288.5555725097656,12.915696144104004,290.89718212081135,13.0296590866071,282.4832299943889,12.668070270981813,283.5448755560306,12.788017694881296,21718800,273520000
2021-03-30,285.757568359375,12.839387893676758,290.1927651628179,12.942628040628211,284.4677025586263,12.673057179994926,287.5733062518088,12.809712820109102,17474500,200204000
2021-03-31,292.2366638183594,13.314692497253418,294.19132577755687,13.436634761447108,286.36274611540455,12.949861691430945,287.7320056973746,12.982778720855652,19498200,314776000
2021-04-01,296.3345031738281,13.777026176452637,300.04537216997386,13.835129204542868,294.29054567841536,13.477280798414757,296.07651796063567,13.538128259715098,17616000,308276000
2021-04-05,306.50469970703125,13.9523344039917,308.3502024258869,13.978767529559853,298.3387710674743,13.698473850909528,298.5471577202137,13.832636208536442,28237000,255672000
2021-04-06,303.8753356933594,13.826651573181152,308.9256990987487,14.01891697125034,302.87319030448623,13.738873462216315,306.4352333643989,13.964554358734274,17335200,191744000
2021-04-07,310.6521301269531,14.107941627502441,311.8031014540614,14.207689643014694,303.12123307626337,13.677027574965955,303.9546888069375,13.845851593018876,22855200,251284000
2021-04-08,310.5827331542969,14.281006813049316,313.42048018860385,14.435118400784658,307.63585714326587,14.213176976612907,312.39850125036537,14.216918348018499,20894100,244416000
2021-04-09,310.02703857421875,14.363798141479492,312.28928426591995,14.371778402447765,307.9136188596121,14.139364360339467,308.9752946294777,14.178265873277429,15988600,195172000
2021-04-12,309.11419677734375,15.17076301574707,309.71943246721503,15.313902572730411,305.5322903603965,14.10370261858076,308.62799158061256,14.253824546574181,10881900,869324000
2021-04-13,307.3481140136719,15.640080451965332,311.9817348642091,15.660529096417902,306.91153757945125,15.087722573627937,309.7790193206261,15.193206795688422,14036900,676212000
2021-04-14,300.4621276855469,15.238594055175781,305.63155202989105,15.680978662596893,299.5989067038952,15.189218033930018,304.9072252057683,15.585718757163326,17421400,385500000
2021-04-15,305.4231872558594,16.096677780151367,307.7251299969415,16.173483847875282,301.73215157790185,15.5921987087715,303.95470027690254,15.623120903934165,14558300,598480000
2021-04-16,303.79595947265625,15.872495651245117,306.5444105843695,16.12510909130004,302.23817681915284,15.825363694035376,305.7704851705201,16.012641545241966,13059200,335208000
2021-04-19,299.8866271972656,15.323129653930664,305.3041352263425,15.76775925819942,298.2197156252216,15.194703488299082,302.635078233983,15.497440653339318,14553500,404420000
2021-04-20,300.29345703125,15.133108139038086,302.72439260123326,15.458038566239265,294.89581231843675,14.925381656950178,299.6385923844795,15.284725469092292,16796400,334132000
2021-04-21,299.1225891113281,15.321884155273438,299.62862765893846,15.323878982694655,295.0743715702996,15.064283157882592,299.59886246672323,15.080741197565226,14863500,216776000
2021-04-22,294.2111511230469,14.812914848327637,300.56134207084875,15.399686073698188,293.7349079979299,14.746332141113498,298.98369587903517,15.336345317338932,16375400,277788000
2021-04-23,298.7853088378906,15.226873397827148,300.2339323251979,15.2964478790434,294.83628751007234,14.862791235395903,296.4337672726164,14.896705203918978,17536800,227500000
2021-04-26,300.6803894042969,15.439085960388184,303.41887809110506,15.440083849597968,299.21190251430323,15.08697376083181,300.9780413441826,15.146823331502622,16172600,197796000
2021-04-27,301.206298828125,15.343077659606934,302.96250605186816,15.631101386498317,298.7654314975515,15.315895881750716,301.91076202680745,15.539332683201211,15309300,164572000
2021-04-28,304.70880126953125,15.238343238830566,308.49906447197213,15.493201692864114,302.9922608483322,15.177247490188085,304.9667562140213,15.325873065531082,33907200,209416000
2021-04-29,326.9443359375,15.286222457885742,329.2264152654433,15.397691160532714,319.1058237242205,15.033609024260754,327.5495717415354,15.361282946905519,56526800,173196000
2021-04-30,322.5487976074219,14.971762657165527,327.25191086363225,15.326369079550142,321.97332701790543,14.959294274928283,323.6005719261197,15.136348727292862,26332400,201912000
2021-05-03,320.0682678222656,14.799450874328613,325.99178455965375,15.208419994100598,319.33403940642825,14.750325037459865,323.6303414935902,15.086976191807661,18719500,203912000
2021-05-04,315.8810729980469,14.315169334411621,319.68126763181874,14.600699789762439,310.68188398594214,13.975027035475872,317.5281510295047,14.600450555269253,24032600,405324000
2021-05-05,312.5671081542969,14.422147750854492,318.5600865999648,14.776255689857118,312.04123617300195,14.351326163053967,315.7124384967286,14.672017659441423,15577600,292024000
2021-05-06,317.5281982421875,14.48648738861084,317.746486454234,14.53461628081526,310.8307561707074,14.182254838103722,312.0710232209815,14.45880713985873,19012200,193380000
2021-05-07,316.595458984375,14.775009155273438,320.42541870358406,14.933110372752017,316.2680418642121,14.634862332097414,319.86978158576386,14.771019501267666,15916700,229328000
2021-05-10,303.58758544921875,14.229886054992676,312.1305297025952,14.768777699750785,302.4564474516533,14.214175718742837,311.9023399620006,14.750074646707608,24239200,268904000
2021-05-11,304.1432189941406,14.270280838012695,304.4508027729763,14.318658960168204,297.35648192958325,13.715429742573756,298.4082258726899,13.790240987277931,18920100,285584000
2021-05-12,300.1942138671875,13.72391128540039,302.5854522871309,14.224399880312989,295.86817708684436,13.674785449771695,298.78528750586537,13.974279724476874,24645500,303408000
2021-05-13,302.8830871582031,13.630894660949707,306.45503135095896,14.045350711147945,300.4124550796069,13.425162994144586,303.6966791736922,13.998467988858465,18079200,285404000
2021-05-14,313.47998046875,14.207191467285156,314.38289851654434,14.291977805422704,306.67337913920693,13.713934538144024,307.1298192160858,13.85507926247416,19245700,258616000
2021-05-17,313.003662109375,14.129886627197266,313.2219502904879,14.13362704722991,309.153868886086,13.818671694394718,311.10853069152074,14.121407897860808,15401300,216980000
2021-05-18,307.5465087890625,13.980512619018555,314.0355939964766,14.36803609551161,307.3976828099841,13.968791939261795,313.1326760167942,14.231131212096818,14522400,186256000
2021-05-19,311.1482849121094,14.030388832092285,312.2099608190644,14.044104340700125,301.2063147190204,13.50920235882469,301.82148235708155,13.532393535433826,19106200,344000000
2021-05-20,316.129150390625,14.575764656066895,316.7641816085727,14.646835496933809,310.7216046125785,14.234624429650347,311.138317354396,14.26654357133562,17320200,321592000
2021-05-21,313.7677307128906,14.954058647155762,317.4389030180048,15.183730127808582,313.3509876603318,14.832116394533218,316.8039020331024,15.125626149353618,13600900,672992000
2021-05-24,322.102294921875,15.572749137878418,323.41202409677993,15.705414174003659,315.5536793273055,15.137844497008365,315.7322705020775,15.174252706728867,16445400,554816000
2021-05-25,325.23773193359375,15.608409881591797,326.6168932086771,15.778730264045185,322.2709924282731,15.44357551176999,324.5332384164337,15.726362482639168,16437000,435408000
2021-05-26,325.10870361328125,15.660527229309082,327.2617901142244,15.754041525206162,323.2830342689029,15.547063711617795,325.79333340241755,15.69469137749072,9686900,370440000
2021-05-27,330.1590881347656,15.44906234741211,331.18106697098676,15.710403750659239,324.215738131107,15.421132862507694,325.44607335297707,15.660280028278496,20477700,581476000
2021-05-28,326.1703796386719,16.203657150268555,330.27812809646827,16.236575125057893,325.77346998443005,15.462027659013474,328.42269355471336,15.462027659013474,12037400,644536000
2021-06-01,326.5672607421875,16.223608016967773,328.8394383209458,16.347047573880385,324.0966586152129,15.863266335432474,327.5793076939704,16.229094980518518,11765900,472804000
2021-06-02,326.587158203125,16.736068725585938,329.28598088412383,16.876216524208118,324.5729654497298,16.194683808700496,327.8075920479753,16.21139203355558,11654300,594168000
2021-06-03,323.50128173828125,16.927085876464844,324.830844127777,17.215609998459154,320.96121772850546,16.541308933559474,323.2432965516793,16.65876306621484,12610800,580008000
2021-06-04,327.77777099609375,17.534055709838867,329.8713271716394,17.616596077162153,322.6480133267942,17.052519499034798,323.36240833474403,17.06947505300827,13289400,617120000
2021-06-07,333.9591979980469,17.57469940185547,335.06057070056113,17.76771339539244,326.36877097243007,17.149522583386645,326.91450655149737,17.527070892104806,20136700,575756000
2021-06-08,331.0818786621094,17.413114547729492,335.6659013676434,17.577200286108283,329.6530884318181,17.20763114477439,334.0783835828405,17.48318750071493,14580500,323848000
2021-06-09,327.6785888671875,17.318578720092773,334.17757677664184,17.53483445076462,327.4305354312547,17.216313965511866,333.12583263068376,17.475719983872768,13727900,381656000
2021-06-10,329.8713073730469,17.38517189025879,331.33979432346086,17.452020091808027,325.9917487704963,17.13674237056941,328.2143277062519,17.3103444553602,13240200,287772000
2021-06-11,328.6806945800781,17.784509658813477,330.2384469560632,17.89824942284033,326.3688198807592,17.4038813625128,329.99039355021097,17.43954908988243,13587900,416308000
2021-06-14,334.14776611328125,17.977567672729492,334.1973949616918,17.998270294606797,327.24196787486557,17.622382309836595,329.3156906835293,17.865076259269316,12250800,321376000
2021-06-15,334.1279296875,17.74784278869629,337.27326012162166,17.975073024219547,332.42132108487635,17.687481873167364,334.3660512618339,17.874054743695652,15795200,243032000
2021-06-16,328.5020751953125,17.769546508789062,334.9216985906193,17.913717005111053,326.16046556361823,17.5443124591101,334.0783412293465,17.75009224553801,17232200,307124000
2021-06-17,333.8897705078125,18.614606857299805,335.34832554624546,18.79195023048878,327.57927697909867,17.715667091470888,327.9166259313954,17.733874892512524,17794100,809656000
2021-06-18,327.0931091308594,18.596149444580078,333.53256511705314,19.330716599231298,326.43824458108406,18.541524139406174,331.9251840766744,18.741067781626178,23039500,968856000
2021-06-21,329.70263671875,18.3851375579834,330.3277360767431,18.494138905663043,325.09875148397424,17.78201922276795,328.51196839114846,18.393118696833035,11337500,672384000
2021-06-22,336.39013671875,18.84358024597168,337.273221255067,18.920405816851837,330.0102112752948,18.34397521012506,330.0995068553798,18.42928050020568,15345300,580144000
2021-06-23,337.93804931640625,19.01369285583496,340.7460309516775,19.108975530104733,335.5666743971073,18.864534651482277,336.7077140585252,18.96430647751163,14817800,332356000
2021-06-24,340.50787353515625,19.16160774230957,342.214482226336,19.375617954100715,339.1287123056329,19.044625261877087,339.18824270230544,19.18380801912582,12329100,320924000
2021-06-25,338.7119445800781,18.987504959106445,341.4405319220191,19.30128697907614,337.0351012093616,18.851317522351227,339.9224463575193,19.236435003149623,14594400,278364000
2021-06-28,352.8708801269531,19.939321517944336,355.351414273791,20.032857236494127,339.1088512451318,19.274843407992705,339.79348109205574,19.31699651878365,29156100,495436000
2021-06-29,349.15008544921875,19.98097801208496,353.9622975602913,20.052812050401002,346.3321719592447,19.612072127487256,353.49595592074894,19.837056837882255,21417300,367632000
2021-06-30,345.0025939941406,19.956789016723633,350.17204882576885,20.116423218061342,344.466820433669,19.818356024611578,349.4278886007124,19.953546322125256,15107500,326568000
2021-07-01,351.630615234375,20.16580581665039,351.9084338493456,20.40924764246024,343.80203488402134,19.973246122217304,344.1195505239757,20.079004759784198,17137000,480136000
2021-07-02,351.93817138671875,20.440174102783203,353.66461333834536,20.458383806119546,349.8743501691839,20.241380242470996,352.3350507654891,20.393531838306902,11521300,342764000
2021-07-06,350.0331115722656,20.651193618774414,355.9963249803974,20.794365027841287,346.46113656672946,20.30374010137351,353.7241473646603,20.690104043459606,13488500,446708000
2021-07-07,347.760986328125,20.3251895904541,353.71426880724357,20.827289518235947,347.27481128191766,20.285531292892728,352.493865278199,20.805839022549197,14218900,418428000
2021-07-08,342.9586486816406,19.857261657714844,345.61777404774114,20.086984820406965,339.89271207759845,19.65572366995776,343.0380427319482,19.811117972492724,14406500,503300000
2021-07-09,347.6915283203125,20.004419326782227,347.97924848366796,20.034351439483817,342.58160368473915,19.70909637948442,342.63123253632193,19.91687041859039,13018700,296624000
2021-07-12,350.4101257324219,20.465620040893555,351.43210443333663,20.485822176822126,346.9175450888969,20.141611349333026,348.49516093128256,20.193741842138916,10018600,321984000
2021-07-13,349.3484802246094,20.203712463378906,355.6986411619793,20.414479891703476,346.0840890261971,20.068023652462777,348.7630778385036,20.35386779520698,11456000,290708000
2021-07-14,344.9232482910156,19.796152114868164,352.43431315647945,20.371085187091623,344.0302620301716,19.7076060162833,351.7992818634606,20.311222848316984,13894200,380100000
2021-07-15,341.7778625488281,18.92289924621582,346.5107404450972,19.80163681406628,337.57088688988114,18.81539558596507,346.5107404450972,19.766467672504746,14781600,550564000
2021-07-16,338.50360107421875,18.119489669799805,343.29597951923523,19.113213454930996,337.491554086067,18.03169146133854,342.2244021364838,18.987003411331106,11026100,688224000
2021-07-19,334.3264465332031,18.73682975769043,337.14433004534527,18.998479381294242,331.9352076808657,17.824667948945038,334.9416142343097,17.874305524272554,14372300,749060000
2021-07-20,338.999755859375,18.569461822509766,340.775826962842,18.794945132479892,331.89550172546774,18.122485771322793,336.1620087686987,18.687192164183777,11024300,434687000
2021-07-21,343.5341491699219,19.365636825561523,343.8218693320699,19.482369991726237,338.59291420253294,18.699164320803426,338.84096761953117,18.838843731264284,9279700,371017000
2021-07-22,348.4554748535156,19.549219131469727,348.80275564782727,19.841548769491073,342.5220269951363,19.2319451068273,343.9805821072819,19.597109765716453,12385400,323826000
2021-07-23,366.9106750488281,19.5132999420166,372.40751658266703,19.654975593030052,354.40877765238,19.20600332552339,358.09981344980844,19.611075532676935,33694300,195672000
2021-07-26,369.55987548828125,19.24990463256836,371.5244693516764,19.397565194519427,365.35289943975135,18.87077204812226,366.7022954251453,19.266865977371694,14925200,203943000
2021-07-27,364.9461364746094,19.164098739624023,370.24455425889295,19.577152067527226,361.7115099643694,18.698165146922616,369.0142189001339,19.220967669853962,15705400,248863000
2021-07-28,370.3735046386719,19.458425521850586,374.6102459613628,19.601098340577916,364.07294199741824,18.951587150781002,371.6435368808808,19.274846044574673,29676900,202191000
2021-07-29,355.530029296875,19.6170654296875,362.673949950661,19.807628906073607,353.96231465421084,19.283827210408294,358.18915481334045,19.4743906867944,33413200,190781000
2021-07-30,353.52569580078125,19.454435348510742,357.92122508930873,19.585134561055348,350.19187261810475,19.21897466845994,351.24361661835076,19.3736191961783,15976200,183497000
2021-08-02,349.2095642089844,19.70486068725586,356.6015368440314,19.915378880901837,348.00896403538354,19.316749821197465,355.31167136622435,19.654975725192713,13180400,217444000
2021-08-03,348.5050964355469,19.76970863342285,351.01539564143263,20.175777926991852,344.9926820804049,19.17606742964828,349.98351529526695,19.69487930258085,12406100,301811000
2021-08-04,356.1253356933594,20.227664947509766,357.67318656110393,20.271565011875875,348.7730289315938,19.782683207905936,349.6759469844377,19.944313619581152,14180600,231309000
2021-08-05,360.1437683105469,20.589834213256836,361.06651968292107,20.685615479502886,354.121024546421,20.295508346135612,356.8397103759352,20.45314818824978,10247200,211435000
2021-08-06,360.6795654296875,20.31945037841797,362.3067799430136,20.52298458479839,358.58597904613214,20.163806797419902,358.58597904613214,20.477090195052455,8925000,178497000
2021-08-09,358.79437255859375,20.248611450195312,362.9319169074044,20.461123937852307,357.94108333229246,20.09695845290536,360.92765618426364,20.39926537827409,7798900,146443000
2021-08-10,358.3180847167969,19.89043617248535,361.26496017610475,20.383306595035517,356.2443620276476,19.78966527712816,359.0126160349106,20.27555363193905,7469900,179238000
2021-08-11,357.1572265625,19.653980255126953,359.53853333042804,20.003180762487712,355.0239732137303,19.385595913054647,359.2805783648751,19.99719395698716,8400300,185925000
2021-08-12,359.82623291015625,19.85950469970703,360.1735137038781,19.983219923418048,354.32936144025535,19.57515626394466,355.6589542253566,19.824584849910885,7170700,151652000
2021-08-13,360.3521728515625,20.141855239868164,361.8206600632015,20.167796785001023,358.66542768950404,19.805625640264363,360.1438164480058,19.859503062931726,7195700,183063000
2021-08-16,363.705810546875,19.904403686523438,364.09278838073544,20.240633343657066,354.597297072418,19.408537969464135,359.6972591712923,20.08898032367069,11222100,210876000
2021-08-17,355.65899658203125,19.413528442382812,361.83056672447157,19.72481563269579,352.30530958489106,19.222964992831216,360.1537232259015,19.640008912743852,12328700,204585000
2021-08-18,352.6823425292969,18.99648666381836,357.05797793706466,19.589128991914862,352.384660276008,18.956577166874165,353.4761013114874,19.455434460739273,10042400,285913000
2021-08-19,352.35491943359375,19.75275230407715,354.785855077009,20.44815982346293,348.2670038908366,18.719118863786036,348.61428473703285,19.449446238959755,12004500,766555000
2021-08-20,356.57177734375,20.768423080444336,357.18694489775766,20.8173108732515,350.5589656746457,19.88744183759088,351.83892962795636,19.94530793349124,8697700,675741000
2021-08-23,360.5208435058594,21.90781593322754,362.842619862997,21.946726358583017,356.3039354030331,20.902120260869,356.6412844176642,20.92307217475191,10942000,575807000
2021-08-24,362.6639709472656,21.743188858032227,365.094875886955,21.9088098112893,359.02253403016067,21.485779125252666,360.8283698916123,21.703281272193063,9235100,297299000
2021-08-25,365.5216064453125,22.1622314453125,367.9723451281747,22.41864404034006,362.5548669977145,21.672354404189694,362.75332184262254,21.68731951267329,9684500,347701000
2021-08-26,361.5428161621094,22.017562866210938,366.5634148299636,22.288940552177326,361.29476274855944,21.74019837604241,365.51167077890847,22.14926114072246,7888700,237940000
2021-08-27,369.7285461425781,22.58426284790039,370.8298886670531,22.670066727828846,361.2451019807343,22.116334931124943,362.2571791977708,22.13329627384273,11219100,304722000
2021-08-30,377.6960754394531,22.636140823364258,378.51959949765813,22.99032892842297,367.63501386017316,22.499454837709408,369.6591383120919,22.777816445985525,13547300,262580000
2021-08-31,376.4259948730469,22.337779998779297,379.77968163648467,22.647125533698055,375.85049403674094,22.073339614358837,376.99156388391305,22.647125533698055,12345400,259850000
2021-09-01,379.0752258300781,22.393661499023438,381.3374718182199,22.64912199389681,375.86046318376043,22.30983905945331,376.63438864602057,22.437569306889998,11567200,201767000
2021-09-02,372.3579406738281,22.3487548828125,378.77756425764454,22.545339807951134,371.14743879885947,22.24796811279879,378.5295108429375,22.47049726134416,14832900,187834000
2021-09-03,373.3303527832031,22.79481315612793,374.22333909627565,22.937511147751092,370.2048552675086,22.153169913333517,371.832100341074,22.27790622612633,7509600,280532000
2021-09-07,379.2041931152344,22.614194869995117,379.97811852578053,22.850694428150952,370.2445053593143,22.47448890756114,372.95325943620423,22.784833671238882,10793800,198107000
2021-09-08,374.630126953125,22.29187774658203,377.9044199897593,22.562305994875448,371.87177413003326,21.93063995060258,377.19995675435416,22.465510489496793,11067200,254434000
2021-09-09,375.05670166015625,22.130212783813477,376.8724390354904,22.490451235776646,373.63784362741364,22.08431030296095,374.69951933580967,22.26492820000375,9098900,196856000
2021-09-10,375.7413635253906,22.430580139160156,380.8016588460184,22.578266724683587,375.31471895262035,22.223018761676062,378.39055683069006,22.30085332657019,11549600,248376000
2021-09-13,373.57843017578125,22.105266571044922,378.777620835049,22.91555377675498,371.4352447189934,21.81188619564653,378.70815860136565,22.636143804788667,13026300,297500000
