ticker,rows,first_date,last_date,min_low,max_high,avg_close,last_close,avg_return,return_volatility,max_abs_return
AAPL,1256,2021-04-01,2026-04-01,122.25,288.6199951171875,187.98351906211514,255.6300048828125,0.0007318306239846917,0.017295927175019765,0.15328852926139636
AMD,1256,2021-04-01,2026-04-01,54.56999969482422,267.0799865722656,127.30631362101074,210.2100067138672,0.0013207627715209047,0.03367439248922598,0.23820480081192907
ASML,1256,2021-04-01,2026-04-01,351.81685425495033,1547.219970703125,747.0514227751713,1359.760009765625,0.0009837467397499152,0.026166988895526745,0.16261016960688612
INTC,1256,2021-04-01,2026-04-01,17.670000076293945,62.29252389915058,35.18099186223024,48.029998779296875,0.00030701692074409096,0.03054302363089493,0.2605851455985698
META,1256,2021-04-01,2026-04-01,87.40409513105502,794.3843975355859,404.3832936074324,579.22998046875,0.0009180923117534666,0.027569726484159323,0.2639009782555185
MSFT,1256,2021-04-01,2026-04-01,213.4299926757812,555.4500122070312,357.7151670881138,369.3699951171875,0.0004716888907741401,0.016488229059145754,0.10133684827162015
NVDA,1256,2021-04-01,2026-04-01,10.798837859501226,212.1667169482571,75.53591054260352,175.75,0.002555332892336663,0.03257882109798176,0.24369635795127276
ORCL,1256,2021-04-01,2026-04-01,60.77999877929688,345.7200012207031,126.16493614464049,145.2299957275391,0.000868632869348847,0.025212153681192388,0.359488195272069
