date,ticker,open,high,low,close,adj_close,volume,ret
2021-04-12,MSFT,254.7100067138672,257.6700134277344,254.6199951171875,255.9100036621094,245.5608978271484,27148700,0.00023450286168658074
2021-04-12,NVDA,14.25382454657418,15.313902572730411,14.10370261858076,15.17076301574707,15.17076301574707,869324000,0.05618046608001559
2021-04-12,ORCL,75.25,76.19000244140625,75.19999694824219,76.12000274658203,71.14347076416016,10634900,0.007144759227902808
2021-04-13,AAPL,132.4400024414062,134.6600036621094,131.9299926757812,134.4299926757812,130.9341888427734,91266500,0.024306515156182762
2021-04-13,AMD,79.66999816894531,80.72000122070312,78.9800033569336,80.19000244140625,80.19000244140625,37767300,0.020488681252680996
2021-04-13,ASML,606.7973524551934,607.8569880410188,595.4275663337569,600.5826416015625,600.5826416015625,710500,-0.0020780014190041607
2021-04-13,INTC,59.673125976540646,59.69131317650573,58.39980686902733,59.318416595458984,59.318416595458984,26822000,-0.002904855312210408
2021-04-13,META,309.7790193206261,311.9817348642091,306.91153757945125,307.3481140136719,307.3481140136719,14036900,-0.005713366717168267
2021-04-13,MSFT,257.260009765625,259.1900024414062,256.8299865722656,258.489990234375,248.0365753173828,23837500,0.01008161672207275
2021-04-13,NVDA,15.193206795688422,15.660529096417902,15.087722573627936,15.640080451965332,15.640080451965332,676212000,0.03093565140600485
2021-04-13,ORCL,76.16000366210938,77.01000213623047,75.9000015258789,76.66999816894531,71.65751647949219,13142400,0.007225373128195045
2021-04-14,AAPL,134.9400024414062,135.0,131.6600036621094,132.0299987792969,128.5966186523438,87222800,-0.017853113347053418
2021-04-14,AMD,79.87999725341797,80.12999725341797,77.94000244140625,78.55000305175781,78.55000305175781,34263800,-0.020451419624868628
2021-04-14,ASML,606.8355024517966,612.0096890254757,598.5969612432791,602.3677978515625,602.3677978515625,718000,0.0029723740353859718
2021-04-14,INTC,59.40026433288302,59.463929935872045,58.06328320059831,58.381614685058594,58.381614685058594,25768400,-0.015792766634167177
2021-04-14,META,304.9072252057683,305.63155202989105,299.5989067038952,300.4621276855469,300.4621276855469,17421400,-0.022404517920089462
2021-04-14,MSFT,257.4800109863281,258.8299865722656,255.1600036621094,255.5899963378906,245.2538452148438,23070900,-0.011218979481004143
2021-04-14,NVDA,15.585718757163326,15.680978662596893,15.189218033930018,15.23859405517578,15.23859405517578,385500000,-0.02567035368025239
2021-04-14,ORCL,77.04000091552734,77.36000061035156,76.51000213623047,76.81999969482422,71.79768371582031,12730700,0.0019564566252938675
2021-04-15,AAPL,133.8200073242188,135.0,133.6399993896484,134.5,131.0023956298828,89347100,0.018707878842231684
2021-04-15,AMD,80.31999969482422,83.94999694824219,79.97000122070312,83.01000213623047,83.01000213623047,68942800,0.056779107717333854
2021-04-15,ASML,605.03142594379,613.7377331722995,599.0553735914935,612.9644775390625,612.9644775390625,980400,0.01759171012344063
2021-04-15,INTC,58.181528583869785,59.318419459937175,57.9177690679384,59.136512756347656,59.136512756347656,24927700,0.012930407549729184
2021-04-15,META,303.95470027690254,307.7251299969415,301.73215157790185,305.4231872558594,305.4231872558594,14558300,0.016511430603675104
2021-04-15,MSFT,257.9299926757812,259.9299926757812,257.7300109863281,259.5,249.0057220458984,25627500,0.015297952651246893
2021-04-15,NVDA,15.623120903934163,16.173483847875282,15.5921987087715,16.096677780151367,16.096677780151367,598480000,0.056309901154177666
2021-04-15,ORCL,77.0,78.55000305175781,76.83000183105469,78.29000091552734,73.17159271240234,13604200,0.01913565772641057
2021-04-16,AAPL,134.3000030517578,134.6699981689453,133.2799987792969,134.1600036621094,130.6712188720703,84922400,-0.002527853813312997
2021-04-16,AMD,83.30000305175781,83.58999633789062,81.52999877929688,82.1500015258789,82.1500015258789,47280600,-0.01036020465268972
2021-04-16,ASML,611.2171959544456,618.5488167282622,609.5179105095356,616.40087890625,616.40087890625,605200,0.005606199858406269
2021-04-16,INTC,59.41846060013654,59.59126327785486,58.72722907217164,58.89094161987305,58.89094161987305,24625500,-0.004152614434442592
2021-04-16,META,305.7704851705201,306.5444105843695,302.23817681915284,303.79595947265625,303.79595947265625,13059200,-0.0053277807681312295
2021-04-16,MSFT,259.4700012207031,261.0,257.6000061035156,260.739990234375,250.1955871582031,24878600,0.004778382406069426
2021-04-16,NVDA,16.012641545241966,16.12510909130004,15.825363694035376,15.872495651245115,15.872495651245115,335208000,-0.013927229703429078
2021-04-16,ORCL,78.30999755859375,79.33999633789062,77.86000061035156,78.94999694824219,73.7884292602539,13334100,0.008430144654449023
2021-04-19,AAPL,133.5099945068359,135.4700012207031,133.3399963378906,134.8399963378906,131.3335876464844,94264200,0.005068520104499985
2021-04-19,AMD,82.12999725341797,83.18000030517578,80.38999938964844,81.11000061035156,81.11000061035156,39115500,-0.012659779625198486
2021-04-19,ASML,608.7162330801493,610.2627441250785,594.2152594050435,601.5277709960938,601.5277709960938,1138900,-0.024128953119838648
2021-04-19,INTC,58.845470243543126,58.88185158504863,57.362967007108736,57.87229537963867,57.87229537963867,23997700,-0.017297163404339733
2021-04-19,META,302.635078233983,305.3041352263425,298.2197156252216,299.8866271972656,299.8866271972656,14553500,-0.012868282653188179
2021-04-19,MSFT,260.1900024414062,261.4800109863281,257.8200073242188,258.739990234375,248.2764587402344,23209300,-0.007670476623866662
2021-04-19,NVDA,15.497440653339318,15.76775925819942,15.194703488299082,15.323129653930664,15.323129653930664,404420000,-0.03461119217703845
2021-04-19,ORCL,78.80999755859375,80.20999908447266,78.33999633789062,78.75,73.60150909423828,19967200,-0.002533210335312619
2021-04-20,AAPL,135.0200042724609,135.5299987792969,131.8099975585938,133.1100006103516,129.6484985351562,94812300,-0.012829989428387978
2021-04-20,AMD,80.81999969482422,81.11000061035156,78.51000213623047,79.2699966430664,79.2699966430664,34977800,-0.02268529100529104
2021-04-20,ASML,597.632897483959,599.3130137882753,584.9839261549697,588.9552001953125,588.9552001953125,988000,-0.020901064600827746
2021-04-20,INTC,57.88138024602362,57.99052078455525,56.76268018490771,57.02643966674805,57.02643966674805,19872100,-0.014615900533093806
2021-04-20,META,299.6385923844795,302.72439260123326,294.89581231843675,300.29345703125,300.29345703125,16796400,0.0013566121230099704
2021-04-20,MSFT,257.8200073242188,260.2000122070312,256.8399963378906,258.260009765625,247.8158111572266,19722900,-0.0018550687441675207
2021-04-20,NVDA,15.284725469092292,15.458038566239264,14.925381656950178,15.133108139038086,15.133108139038086,334132000,-0.012400959802871259
2021-04-20,ORCL,78.69999694824219,79.41999816894531,78.6500015258789,79.23999786376953,74.05949401855469,12562300,0.0062221950954861605
2021-04-21,AAPL,132.3600006103516,133.75,131.3000030517578,133.5,130.0283813476562,68847100,0.002929902996470224
2021-04-21,AMD,78.98999786376953,81.66000366210938,78.86000061035156,81.61000061035156,81.61000061035156,35069000,0.02951941549615089
2021-04-21,ASML,608.7925116882847,626.0906284224295,607.0837284147549,625.7564697265625,625.7564697265625,2160900,0.06248568570078983
2021-04-21,INTC,57.10829493541923,58.00871043414881,56.662632250840225,57.93595123291016,57.93595123291016,24364200,0.015948945287083127
2021-04-21,META,299.59886246672323,299.62862765893846,295.0743715702996,299.1225891113281,299.1225891113281,14863500,-0.0038990790258877084
2021-04-21,MSFT,258.9400024414062,260.6799926757812,257.25,260.5799865722656,250.0420074462891,24030400,0.008983105083694598
2021-04-21,NVDA,15.080741197565226,15.323878982694657,15.064283157882592,15.321884155273438,15.321884155273438,216776000,0.012474371721984623
2021-04-21,ORCL,78.79000091552734,79.33999633789062,76.52999877929688,76.66000366210938,71.64817810058594,18672800,-0.032559241181400744
2021-04-22,AAPL,133.0399932861328,134.1499938964844,131.4100036621094,131.9400024414062,128.5089416503906,84566500,-0.011685374970740181
2021-04-22,AMD,81.61000061035156,81.79000091552734,78.58999633789062,79.05999755859375,79.05999755859375,38846100,-0.03124620797312394
2021-04-22,ASML,634.0428082003114,635.6657067676299,611.4273994032936,617.7376098632812,617.7376098632812,1233400,-0.012814665530801905
2021-04-22,INTC,57.6176334297655,58.126961837399605,56.64445502927149,56.9082145690918,56.9082145690918,38257600,-0.017739186842496646
2021-04-22,META,298.98369587903517,300.56134207084875,293.7349079979299,294.2111511230469,294.2111511230469,16375400,-0.01641948206878252
2021-04-22,MSFT,260.2099914550781,261.7799987792969,255.6399993896484,257.1700134277344,246.7699584960938,25606200,-0.013086089954132296
2021-04-22,NVDA,15.336345317338932,15.399686073698188,14.746332141113498,14.812914848327637,14.812914848327637,277788000,-0.03321845419191638
2021-04-22,ORCL,76.11000061035156,76.4800033569336,74.75,74.87000274658203,69.97518920898438,16769300,-0.023349867336519337
2021-04-23,AAPL,132.1600036621094,135.1199951171875,132.1600036621094,134.3200073242188,130.8270874023438,78657500,0.018038539023595757
2021-04-23,AMD,80.20999908447266,83.30000305175781,79.95999908447266,82.76000213623047,82.76000213623047,49194000,0.04679995815702531
2021-04-23,ASML,629.3173146214112,640.8303209405319,628.5058944930655,640.47705078125,640.47705078125,1109600,0.036810840970167735
2021-04-23,INTC,53.8067653721586,54.570756096287234,52.66078102072327,53.8795280456543,53.8795280456543,77479500,-0.053220550782882126
2021-04-23,META,296.4337672726164,300.2339323251979,294.83628751007234,298.7853088378906,298.7853088378906,17536800,0.015547193562798434
2021-04-23,MSFT,257.8800048828125,261.510009765625,257.2699890136719,261.1499938964844,250.5889739990234,21462600,0.01547606742987706
2021-04-23,NVDA,14.896705203918978,15.2964478790434,14.862791235395903,15.226873397827148,15.226873397827148,227500000,0.027945786075064483
2021-04-23,ORCL,74.29000091552734,75.0,73.8499984741211,74.97000122070312,70.06867218017578,10664700,0.0013356280279508415
2021-04-26,AAPL,134.8300018310547,135.0599975585938,133.5599975585938,134.7200012207031,131.2167205810547,66905100,0.0029779174707667
2021-04-26,AMD,83.3499984741211,85.9000015258789,82.69999694824219,85.41000366210938,85.41000366210938,57594500,0.032020317272548615
2021-04-26,ASML,636.7060730390054,645.0018886004874,636.7060730390054,640.0281982421875,640.0281982421875,801000,-0.0007008097144386438
2021-04-26,INTC,53.752204764775925,54.1342019425974,53.17011713144412,53.442970275878906,53.442970275878906,39645900,-0.00810247946874143
2021-04-26,META,300.9780413441826,303.41887809110506,299.21190251430323,300.6803894042969,300.6803894042969,16172600,0.006342616287852598
2021-04-26,MSFT,261.6600036621094,262.4400024414062,260.1700134277344,261.5499877929688,250.9728393554688,19763300,0.0015316634341679958
2021-04-26,NVDA,15.146823331502622,15.440083849597968,15.08697376083181,15.439085960388184,15.439085960388184,197796000,0.013936712877071544
2021-04-26,ORCL,74.97000122070312,75.04000091552734,74.19999694824219,74.5,69.6293716430664,9402200,-0.006269190516877465
2021-04-27,AAPL,135.0099945068359,135.4100036621094,134.1100006103516,134.3899993896484,130.8952789306641,66015800,-0.002449538509980198
2021-04-27,AMD,85.66999816894531,87.1500015258789,85.12999725341797,85.20999908447266,85.20999908447266,61909900,-0.0023416996728855555
2021-04-27,ASML,639.92328501075,644.2287169488553,631.7706292864538,642.290771484375,642.290771484375,678200,0.0035351149346256605
2021-04-27,INTC,53.26106175721665,53.324727364825726,52.54254593475373,52.72444915771485,52.72444915771485,38167700,-0.013444632932169798
2021-04-27,META,301.91076202680745,302.96250605186816,298.7654314975515,301.206298828125,301.206298828125,15309300,0.0017490645960318574
2021-04-27,MSFT,261.5799865722656,263.1900024414062,260.1199951171875,261.9700012207031,251.3758392333984,31014200,0.001605862922336554
2021-04-27,NVDA,15.539332683201213,15.631101386498315,15.315895881750716,15.343077659606934,15.343077659606934,164572000,-0.006218522328820253
2021-04-27,ORCL,74.38999938964844,75.43000030517578,74.22000122070312,75.22000122070312,70.30229949951172,9300200,0.009664445915478215
2021-04-28,AAPL,134.3099975585938,135.0200042724609,133.0800018310547,133.5800018310547,130.1063537597656,107760100,-0.0060272160300055555
2021-04-28,AMD,88.8499984741211,89.19999694824219,83.91999816894531,84.0199966430664,84.0199966430664,108920300,-0.013965525809084278
2021-04-28,ASML,634.3100860542962,640.4292982481647,631.2838958284086,635.1597290039062,635.1597290039062,571300,-0.011102514308260147
2021-04-28,INTC,52.31516661089392,52.89725413582211,51.97864791107893,52.4061164855957,52.4061164855957,30387400,-0.006037667101403299
2021-04-28,META,304.9667562140213,308.49906447197213,302.9922608483322,304.70880126953125,304.70880126953125,33907200,0.011628250986227995
2021-04-28,MSFT,256.0799865722656,256.5400085449219,252.9499969482422,254.5599975585938,244.2654876708984,46903100,-0.028285695413905687
2021-04-28,NVDA,15.325873065531082,15.493201692864114,15.177247490188083,15.238343238830566,15.238343238830566,209416000,-0.006826167676391104
2021-04-28,ORCL,75.16000366210938,75.2699966430664,74.66000366210938,74.7699966430664,69.88170623779297,6107800,-0.005982512235227944
2021-04-29,AAPL,136.4700012207031,137.0700073242188,132.4499969482422,133.4799957275391,130.0089416503906,151101000,-0.000748660743709828
2021-04-29,AMD,84.69999694824219,85.2699966430664,82.62999725341797,83.91000366210938,83.91000366210938,51294500,-0.0013091286045190387
2021-04-29,ASML,636.0666168683422,636.3912198771443,624.3913965323634,632.429443359375,632.429443359375,504300,-0.0042985811597548995
2021-04-29,INTC,52.64258668433609,53.02458028502636,52.269686682441545,53.00638961791992,53.00638961791992,23290600,0.011454257109267285
2021-04-29,META,327.5495717415354,329.2264152654433,319.1058237242205,326.9443359375,326.9443359375,56526800,0.0729730633815866
2021-04-29,MSFT,255.4600067138672,256.1000061035156,249.0,252.5099945068359,242.2983856201172,40589000,-0.008053123316384525
2021-04-29,NVDA,15.36128294690552,15.397691160532714,15.033609024260754,15.286222457885742,15.286222457885742,173196000,0.0031420226139262653
2021-04-29,ORCL,75.37999725341797,75.9000015258789,74.63999938964844,75.87000274658203,70.90980529785156,7940400,0.014711865091646015
2021-04-30,AAPL,131.7799987792969,133.5599975585938,131.0700073242188,131.4600067138672,128.0414581298828,109839500,-0.01513327148882393
2021-04-30,AMD,82.97000122070312,84.0999984741211,81.41999816894531,81.62000274658203,81.62000274658203,46601900,-0.02729115499444823
2021-04-30,ASML,624.5918261429878,631.0642498080861,616.4105609697378,618.70166015625,618.70166015625,575200,-0.021706426459535133
2021-04-30,INTC,52.39703484774653,53.142835093010305,51.905897085397385,52.32427215576172,52.32427215576172,30731800,-0.012868589373376205
2021-04-30,META,323.6005719261197,327.25191086363225,321.97332701790543,322.5487976074219,322.5487976074219,26332400,-0.013444301818149262
2021-04-30,MSFT,249.7400054931641,253.0800018310547,249.6000061035156,252.1799926757812,241.9817504882812,30945100,-0.0013068862153327032
2021-04-30,NVDA,15.136348727292862,15.326369079550142,14.959294274928284,14.971762657165527,14.971762657165527,201912000,-0.020571452599657425
2021-04-30,ORCL,75.55999755859375,75.91999816894531,75.19000244140625,75.79000091552734,70.83502960205078,7825300,-0.001054459314070444
2021-05-03,AAPL,132.0399932861328,134.0700073242188,131.8300018310547,132.5399932861328,129.0933685302734,75135100,0.008215324183090233
2021-05-03,AMD,81.97000122070312,82.0,78.45999908447266,78.55000305175781,78.55000305175781,66323300,-0.0376133250614572
2021-05-03,ASML,629.6926123508669,630.0468462596039,620.1185965792622,626.5523071289062,626.5523071289062,672000,0.012688905619993918
2021-05-03,INTC,52.624403067652985,52.64259373719654,51.69669973802421,52.07869338989258,52.07869338989258,22281700,-0.004693400514737989
2021-05-03,META,323.6303414935902,325.99178455965375,319.33403940642825,320.0682678222656,320.0682678222656,18719500,-0.007690401587468698
2021-05-03,MSFT,253.3999938964844,254.3500061035156,251.1199951171875,251.8600006103516,241.6746978759766,19626600,-0.0012689034607158423
2021-05-03,NVDA,15.08697619180766,15.208419994100598,14.750325037459865,14.799450874328612,14.799450874328612,203912000,-0.011509117983141914
2021-05-03,ORCL,76.27999877929688,77.4800033569336,76.08000183105469,77.33000183105469,72.27435302734375,15319600,0.020319315172508956
2021-05-04,AAPL,131.1900024414062,131.4900054931641,126.6999969482422,127.8499984741211,124.5253295898438,137564700,-0.035385506636376296
2021-05-04,AMD,77.94999694824219,78.66999816894531,77.04000091552734,78.61000061035156,78.61000061035156,59194300,0.0007638135743193164
2021-05-04,ASML,608.5914799746878,611.9998274523712,589.6732143480478,602.2056274414062,602.2056274414062,1505800,-0.03885817578274586
2021-05-04,INTC,51.73307962515644,51.824029500806155,50.75990138373999,51.75127029418945,51.75127029418945,35323600,-0.006287083534370574
2021-05-04,META,317.5281510295047,319.68126763181874,310.68188398594214,315.8810729980469,315.8810729980469,24032600,-0.013082192910619628
2021-05-04,MSFT,250.9700012207031,251.2100067138672,245.7599945068359,247.7899932861328,237.7692718505859,32756100,-0.016159800342871455
2021-05-04,NVDA,14.600450555269251,14.60069978976244,13.975027035475872,14.31516933441162,14.31516933441162,405324000,-0.03272293979211316
2021-05-04,ORCL,77.06999969482422,78.69999694824219,76.93000030517578,78.52999877929688,73.39591979980469,15316500,0.01551787042322661
2021-05-05,AAPL,129.1999969482422,130.4499969482422,127.9700012207031,128.1000061035156,124.7688446044922,84000900,0.0019554762016293914
2021-05-05,AMD,79.05000305175781,79.30000305175781,77.36000061035156,77.83000183105469,77.83000183105469,42310200,-0.009922386124420979
2021-05-05,ASML,614.6518097834635,624.206658781471,608.7350750753366,614.5369262695312,614.5369262695312,948200,0.020476890726705888
2021-05-05,INTC,51.80583841751256,52.115072849570325,51.351082103869686,51.70579147338867,51.70579147338867,21001900,-0.0008787962216627587
2021-05-05,META,315.7124384967286,318.5600865999648,312.04123617300195,312.5671081542969,312.5671081542969,15577600,-0.010491178886715025
2021-05-05,MSFT,249.0599975585938,249.5,245.8200073242188,246.4700012207031,236.5026550292969,21901300,-0.005327059611747398
2021-05-05,NVDA,14.672017659441424,14.776255689857118,14.351326163053969,14.422147750854492,14.422147750854492,292024000,0.007473080753974237
2021-05-05,ORCL,78.97000122070312,79.83000183105469,78.41999816894531,79.19000244140625,74.01277160644531,12271900,0.008404478191375908
2021-05-06,AAPL,127.8899993896484,129.75,127.129997253418,129.7400054931641,126.3661956787109,78128300,0.012802492673757104
2021-05-06,AMD,77.62999725341797,78.05999755859375,76.47000122070312,77.88999938964844,77.88999938964844,38661300,0.0007708795732008777
2021-05-06,ASML,611.138279048115,617.1794817888816,603.0960809265597,616.8922729492188,616.8922729492188,618200,0.003832717903520244
2021-05-06,INTC,51.813784615749654,52.39030775716273,51.47519321118609,52.33539962768555,52.33539962768555,25529300,0.012176743385137412
2021-05-06,META,312.0710232209815,317.746486454234,310.8307561707074,317.5281982421875,317.5281982421875,19012200,0.015872079814110318
2021-05-06,MSFT,246.4499969482422,249.8600006103516,244.6900024414062,249.7299957275391,239.6308288574219,26491100,0.013226739524851094
2021-05-06,NVDA,14.45880713985873,14.53461628081526,14.182254838103722,14.48648738861084,14.48648738861084,193380000,0.004461168951242822
2021-05-06,ORCL,79.18000030517578,79.95999908447266,78.55999755859375,79.73999786376953,74.52681732177734,14089700,0.006945263359099174
2021-05-07,AAPL,130.8500061035156,131.2599945068359,129.4799957275391,130.2100067138672,127.0393829345703,78973300,0.003622639130594685
2021-05-07,AMD,78.75,79.56999969482422,78.22000122070312,78.80999755859375,78.80999755859375,36954200,0.01181150566381417
2021-05-07,ASML,624.015315660726,633.1201568528727,620.118683682137,630.5160522460938,630.5160522460938,573700,0.022084535492303825
2021-05-07,INTC,52.802102565347894,53.08578580048553,52.38115077129017,52.7746467590332,52.7746467590332,19959000,0.008392925906221427
2021-05-07,META,319.86978158576386,320.42541870358406,316.2680418642121,316.595458984375,316.595458984375,15916700,-0.0029375005526314224
2021-05-07,MSFT,252.1499938964844,254.3000030517578,251.1699981689453,252.4600067138672,242.2504272460938,27032900,0.01093185053070922
2021-05-07,NVDA,14.771019501267666,14.933110372752015,14.634862332097414,14.775009155273438,14.775009155273438,229328000,0.019916613249491455
2021-05-07,ORCL,79.80999755859375,80.54000091552734,78.58000183105469,80.4000015258789,75.14364624023438,14073400,0.008276946072119928
2021-05-10,AAPL,129.4100036621094,129.5399932861328,126.8099975585938,126.8499984741211,123.7612152099609,88071200,-0.025804531652698692
2021-05-10,AMD,78.19999694824219,78.30000305175781,75.91999816894531,75.98999786376953,75.98999786376953,45134500,-0.0357822583705526
2021-05-10,ASML,620.6833793283491,621.0089215490628,599.8312050928241,600.5396728515625,600.5396728515625,882700,-0.04754261098943646
2021-05-10,INTC,52.29879130516095,52.37199864462898,51.13659555494798,51.218955993652344,51.218955993652344,35046500,-0.029477994850142242
2021-05-10,META,311.9023399620006,312.1305297025952,302.4564474516533,303.58758544921875,303.58758544921875,24239200,-0.041086734398797065
2021-05-10,MSFT,250.8699951171875,251.7299957275391,247.1199951171875,247.1799926757812,237.1839294433594,29299900,-0.020914259279372738
2021-05-10,NVDA,14.750074646707608,14.768777699750784,14.214175718742837,14.229886054992676,14.229886054992676,268904000,-0.036894941624195154
2021-05-10,ORCL,78.7699966430664,80.72000122070312,78.5999984741211,80.1500015258789,74.90998840332031,17356700,-0.0031094526773053355
2021-05-11,AAPL,123.5,126.2699966430664,122.7699966430664,125.9100036621094,122.8440856933594,126142800,-0.007410286348591977
2021-05-11,AMD,73.56999969482422,76.93000030517578,72.75,76.83000183105469,76.83000183105469,51008200,0.011054138582699657
